実施年,地域規模,学校番号,性別,正答数_国,正答数_算,正誤_国_01,正誤_国_02,正誤_国_03,正誤_国_04,正誤_国_05,正誤_国_06,正誤_国_07,正誤_国_08,正誤_国_09,正誤_国_10,正誤_国_11,正誤_国_12,正誤_国_13,正誤_国_14,正誤_算_01,正誤_算_02,正誤_算_03,正誤_算_04,正誤_算_05,正誤_算_06,正誤_算_07,正誤_算_08,正誤_算_09,正誤_算_10,正誤_算_11,正誤_算_12,正誤_算_13,正誤_算_14,正誤_算_15,正誤_算_16,児童質問回答_001,児童質問回答_002,児童質問回答_003,児童質問回答_004,児童質問回答_005,児童質問回答_016,児童質問回答_017,児童質問回答_018,児童質問回答_019,児童質問回答_023,児童質問回答_024,児童質問回答_025,児童質問回答_036,児童質問回答_037,児童質問回答_048,児童質問回答_049,児童質問回答_050,児童質問回答_056,児童質問回答_057,児童質問回答_058
2024,1,102597,1,10,12,1,1,2,1,2,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1,1,1,5,5,1,3,2,2,3,4,2,1,2,3,2,1,1,1,1
2024,3,100619,2,11,9,1,2,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,2,1,1,1,5,6,2,2,2,2,2,4,2,2,1,1,1,1,3,1,2
2024,1,111428,1,12,14,1,1,2,1,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,6,3,2,3,1,2,1,4,3,3,3,3,1,2,3,1,2
2024,2,109041,1,10,13,1,1,2,2,1,1,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,5,5,1,2,1,1,1,4,2,2,2,3,1,2,2,1,1
2024,1,103713,1,11,10,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,1,1,2,2,1,2,1,1,1,1,6,2,1,2,1,1,3,4,2,2,2,4,2,2,1,2,2
2024,1,110985,2,13,11,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,2,1,1,2,1,1,1,1,5,1,4,3,2,2,2,4,2,2,2,3,1,2,2,3,2
2024,2,108762,2,12,11,1,1,1,2,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,2,6,4,4,4,4,4,2,4,4,4,4,4,3,4,4,1,4
2024,3,114988,1,8,14,2,2,2,1,1,1,1,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,4,5,1,2,1,1,3,4,1,2,1,3,2,2,1,1,1
2024,3,100546,2,9,11,2,1,2,1,1,1,2,2,2,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,2,1,2,1,2,1,1,2,1,6,4,1,1,1,1,1,4,2,3,2,3,1,2,2,1,2
2024,2,107939,1,11,11,1,1,2,1,1,1,1,1,1,2,1,2,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,2,2,1,1,2,2,4,3,3,2,2,3,3,4,1,2,2,3,2,2,2,1,2
2024,2,115314,1,9,11,2,1,2,1,1,1,2,2,1,2,1,1,1,1,1,1,2,1,1,1,2,2,1,1,2,1,1,1,2,1,1,1,1,4,5,2,3,2,2,1,4,3,3,2,2,2,3,2,2,2
2024,1,108212,1,11,13,1,1,2,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,1,1,1,1,2,1,2,1,2,1,3,1,2,2,1,1,1,1,1,2
2024,1,115856,1,12,11,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,1,1,2,2,5,5,2,2,2,2,3,4,2,2,2,2,1,2,1,1,1
2024,1,104607,1,10,10,1,1,2,1,2,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,2,2,2,1,2,1,2,1,1,4,5,1,2,2,1,3,3,2,1,2,1,1,1,3,2,1
2024,3,107743,1,8,10,2,1,2,2,1,1,1,2,1,2,1,2,1,1,1,1,1,2,1,1,2,1,1,1,2,1,1,2,2,2,1,1,1,3,4,1,2,2,2,1,4,2,1,2,1,2,1,2,2,2
2024,3,112586,2,10,11,1,1,2,1,1,1,2,1,1,1,2,1,1,2,2,1,1,1,1,1,2,1,1,1,2,1,1,1,2,2,1,2,2,6,3,1,1,1,1,1,4,2,2,2,3,1,1,3,1,1
2024,3,108601,1,10,10,1,1,1,1,1,1,2,2,1,1,2,2,1,1,1,1,1,2,1,1,2,1,2,1,1,2,1,1,2,2,1,1,1,5,6,1,1,1,1,2,4,1,1,1,1,1,1,2,1,1
2024,2,103442,2,11,10,1,1,1,2,1,1,2,1,1,2,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,1,2,2,2,1,1,2,1,4,2,2,1,2,2,2,4,1,2,2,4,1,3,1,1,2
2024,1,110367,2,13,11,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,2,1,1,1,1,2,2,1,1,1,5,4,1,2,1,1,3,4,2,1,2,1,1,1,1,1,1
2024,3,103650,2,12,14,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,3,4,3,3,3,1,2,2,4,3,3,3,2,1,2,4,2,2
2024,4,110897,2,10,11,2,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,2,1,1,1,2,1,1,2,2,1,1,2,1,1,1,1,6,3,1,2,1,1,3,4,2,2,1,2,1,1,1,1,1
2024,2,100526,2,10,13,1,2,1,1,1,1,1,2,2,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,5,5,2,4,3,2,1,4,3,2,3,4,2,2,4,1,2
2024,2,108666,2,12,10,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,2,1,2,2,2,1,1,1,2,2,1,2,2,5,1,1,2,2,1,1,4,3,3,2,1,1,1,3,1,3
2024,3,100730,2,13,14,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,2,1,3,5,1,1,1,1,2,3,2,1,1,2,2,2,2,2,2
2024,1,107530,2,14,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,5,5,1,1,3,3,3,2,1,1,1,1,1,1,1,1,1
2024,3,109481,2,9,12,1,2,2,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,2,1,1,1,1,4,1,1,1,1,2,1,4,2,1,1,3,1,1,1,1,1
2024,3,111545,2,11,11,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,2,1,1,1,1,2,1,1,1,2,1,1,1,2,2,2,2,2,5,1,2,3,2,2,1,4,2,3,3,4,2,3,3,2,3
2024,3,101210,1,10,11,2,1,1,2,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,2,2,1,1,2,2,1,1,1,2,1,1,2,2,4,2,1,3,2,1,2,4,3,2,2,3,1,2,4,1,2
2024,2,101264,2,12,13,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,1,2,1,1,3,4,4,2,4,3,1,4,2,2,2,3,1,2,1,1,1
2024,3,108580,1,9,10,2,1,1,2,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,2,1,2,2,1,2,1,1,2,2,1,1,1,6,2,3,4,1,1,2,4,3,1,2,4,1,2,4,2,2
2024,4,105089,2,11,12,1,1,1,1,1,1,2,2,1,2,1,1,1,1,2,1,1,1,1,1,2,1,1,1,2,1,1,1,1,2,1,1,2,4,5,1,2,2,1,3,4,2,2,2,1,1,1,3,2,3
2024,3,104204,2,11,13,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,2,1,1,1,2,3,4,2,2,2,2,2,4,2,2,3,3,2,2,1,1,1
2024,1,100867,1,10,15,1,1,1,1,1,1,2,1,1,2,1,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,3,2,4,3,1,1,1,1,1,4,1,1,1,2,1,1,1,1,1
2024,3,111061,2,9,12,2,1,2,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,1,1,1,2,1,3,2,6,2,2,1,2,2,1,4,1,1,2,2,1,1,3,1,1
2024,2,104631,1,10,9,1,1,2,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,2,1,2,2,2,3,1,4,1,2,2,1,2,1,4,2,2,2,3,2,2,1,2,2
2024,3,105366,2,11,12,1,1,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,2,2,1,3,3,4,1,3,4,1,2,1,4,1,3,4,4,1,4,1,1,1
2024,1,117700,1,10,12,1,2,1,1,1,1,1,1,2,1,1,1,2,2,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,1,2,1,6,2,1,1,1,1,2,4,2,2,2,1,1,1,1,1,1
2024,3,117060,1,9,10,2,1,2,2,1,1,2,1,1,2,1,1,1,1,2,2,1,1,1,2,2,1,1,1,2,1,2,1,1,1,1,1,2,6,5,1,2,1,1,2,4,1,2,2,1,1,1,1,1,1
2024,1,102707,1,12,9,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,1,1,2,2,1,1,1,3,3,1,2,1,1,2,4,2,1,1,2,2,2,1,1,2
2024,4,102049,1,9,13,1,1,2,1,1,1,2,1,1,2,2,1,2,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,2,2,3,2,6,1,4,4,1,3,1,4,4,3,3,4,3,2,4,1,2
2024,2,112459,1,8,14,1,1,1,2,1,1,2,2,2,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,3,6,4,3,1,3,3,4,3,3,1,2,1,2,1,1,2
2024,3,103231,2,11,13,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,3,2,2,6,2,4,2,1,2,2,4,4,4,4,4,1,2,1,2,2
2024,4,115956,1,10,11,1,1,1,1,1,1,2,2,2,1,1,1,2,1,1,1,2,2,1,1,1,1,1,2,2,1,1,1,1,2,1,2,1,4,1,2,2,2,2,3,4,2,2,3,3,2,2,2,1,2
2024,3,100087,2,10,13,1,1,2,1,1,1,2,1,1,2,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,4,5,4,3,2,2,1,2,3,3,3,4,2,3,4,2,3
2024,1,103112,1,9,15,1,1,2,1,1,1,2,2,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,5,4,2,2,2,2,1,3,2,2,2,2,1,2,3,1,2
2024,3,107384,2,11,10,2,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,1,2,1,2,1,2,2,3,2,2,6,1,3,3,4,1,1,4,2,3,3,2,2,1,4,2,3
2024,4,114210,1,10,11,1,2,1,2,1,1,1,2,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,4,4,1,2,1,2,2,4,3,2,1,4,4,3,2,1,1
2024,4,108354,1,10,13,2,1,1,1,1,1,1,2,1,2,2,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,2,5,4,1,2,1,1,1,4,2,2,2,2,2,2,2,1,2
2024,3,117959,1,12,9,2,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,2,1,2,1,2,1,2,1,1,1,2,5,4,1,2,1,2,3,3,2,2,2,2,1,1,1,1,1
2024,2,113577,1,14,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2,2,1,1,2,2,1,1,2,6,5,1,1,1,2,2,4,2,2,2,2,1,2,2,1,1
2024,2,101829,2,9,16,1,1,2,2,2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,6,3,2,3,2,3,2,4,1,1,1,3,1,1,1,1,1
2024,4,116481,2,11,13,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,2,1,1,1,1,1,1,2,1,4,4,2,3,2,2,2,4,2,2,2,2,1,2,3,1,2
2024,1,100025,2,11,12,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,2,2,1,1,1,1,1,2,2,6,3,1,2,1,1,1,4,2,2,2,2,1,1,1,1,1
2024,1,105892,1,9,12,2,2,2,1,1,1,1,2,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,3,2,2,2,1,1,2,4,2,2,2,2,1,2,2,1,2
2024,1,108430,1,12,13,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,2,2,4,1,2,1,2,2,1,4,2,2,3,1,2,1,2,1,2
2024,3,116666,2,11,11,2,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,2,1,6,4,1,2,2,2,1,4,3,3,3,2,1,1,1,1,1
2024,1,110612,1,11,10,2,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,2,2,2,1,1,2,1,1,2,2,4,4,1,2,1,2,2,4,2,2,1,2,1,1,3,1,2
2024,2,104901,1,9,14,1,1,2,1,2,1,2,1,1,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,4,4,1,1,1,1,1,4,1,1,1,1,1,2,3,1,1
2024,3,105261,2,13,12,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,1,1,2,1,2,2,3,5,1,2,1,2,2,4,2,2,3,2,2,2,4,2,3
2024,2,117253,2,12,11,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,2,1,2,2,1,1,1,2,1,1,1,6,5,2,2,1,2,1,4,1,2,2,2,1,1,1,1,1
2024,1,107454,2,10,14,1,2,1,2,1,1,1,2,1,1,2,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,3,3,3,4,3,2,2,2,1,2,3,3,4,3,2,4,2,3
2024,2,116533,2,10,12,1,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,1,1,1,1,1,2,1,4,1,2,3,1,2,3,4,2,1,2,3,1,1,4,1,3
2024,2,100903,2,11,12,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,1,4,4,1,2,1,1,3,4,1,1,1,1,1,2,4,3,3
2024,3,116411,2,10,15,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,5,1,1,1,1,1,3,4,1,1,1,2,1,1,1,1,1
2024,3,108045,2,11,13,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2,1,1,1,1,4,4,2,2,1,1,1,4,2,2,1,2,2,2,3,2,2
2024,1,112995,1,10,12,1,2,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,1,2,1,1,2,2,4,2,1,2,1,2,1,2,2,2,2,2,1,2,1,1,2
2024,2,104502,1,11,12,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,2,2,1,1,1,4,1,2,2,1,1,2,4,1,1,2,3,1,1,2,1,1
2024,3,100018,2,10,10,2,2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,1,1,2,1,2,1,2,2,3,3,2,2,2,2,1,4,1,2,2,2,2,2,2,1,2
2024,1,101712,1,9,13,1,1,2,2,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,2,1,5,5,2,2,2,2,3,4,2,1,1,3,1,2,2,1,2
2024,4,116994,2,12,10,1,1,2,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,2,2,1,2,1,2,1,2,1,1,1,1,1,2,2,3,3,2,2,1,2,3,4,2,2,2,2,1,2,2,1,2
2024,4,102844,1,9,13,1,1,1,1,1,1,2,2,2,1,2,1,1,2,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,1,1,2,2,5,3,2,1,4,2,3,4,2,2,2,1,1,2,2,1,2
2024,1,106429,2,13,12,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,2,1,1,1,2,1,4,5,2,2,2,2,3,4,2,1,2,2,1,2,2,1,1
2024,3,113869,2,10,11,1,1,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,1,1,1,1,1,1,2,2,2,1,5,1,1,1,2,1,3,4,2,2,2,3,2,2,3,2,3
2024,1,101401,1,10,14,1,1,1,1,2,1,2,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,3,4,3,4,2,1,3,3,4,1,3,4,3,2,1,4,1,2
2024,3,104286,1,8,13,1,2,2,2,1,1,2,2,1,2,1,1,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,3,2,5,4,1,1,1,1,2,4,1,1,1,3,1,1,1,1,1
2024,1,107146,1,9,12,1,1,2,2,1,2,1,1,1,2,1,1,2,1,1,1,1,1,1,2,1,1,2,1,2,1,2,1,1,1,1,3,2,6,2,2,2,1,2,1,4,2,2,2,3,1,2,2,1,2
2024,2,113210,1,13,12,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,5,5,2,2,2,2,2,3,2,1,1,2,1,1,2,2,1
2024,2,101277,1,9,11,1,1,1,2,1,1,2,1,1,1,1,2,2,2,1,1,2,1,1,2,1,2,2,1,1,1,2,1,1,1,1,2,2,3,2,1,1,1,1,3,2,1,1,1,2,1,1,1,2,1
2024,3,104024,1,10,13,2,1,1,1,2,1,1,2,1,2,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,4,5,3,3,2,2,3,4,1,2,2,3,2,2,4,1,3
2024,3,104956,2,13,13,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,4,5,1,1,2,1,2,4,1,2,3,3,1,2,1,1,1
2024,2,108888,2,12,10,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,2,1,2,1,2,1,2,2,1,1,1,3,4,1,1,2,2,3,3,2,2,2,1,2,2,3,1,2
2024,3,115816,1,11,12,1,1,2,1,1,1,1,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,6,4,1,2,2,1,1,4,1,2,2,3,1,2,3,1,2
2024,3,103398,1,9,13,2,1,2,2,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,2,1,5,1,1,1,1,1,2,4,2,2,2,1,1,1,4,1,2
2024,3,114164,2,9,9,2,1,1,2,1,1,1,2,2,1,2,1,1,1,1,1,2,2,1,1,2,1,2,2,2,1,1,1,1,2,1,1,1,5,5,1,1,1,2,2,4,1,1,1,2,1,1,2,1,1
2024,3,106864,2,13,12,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,1,1,2,1,1,1,1,5,4,2,1,2,1,3,3,2,2,2,1,1,1,2,1,1
2024,3,114185,2,12,14,1,1,1,1,1,1,2,1,1,2,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,5,4,2,2,2,2,1,4,1,1,1,2,1,2,2,1,2
2024,3,109014,2,11,12,2,1,1,1,1,1,1,2,1,2,1,1,1,1,2,1,1,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,4,3,2,2,1,2,2,4,2,2,2,2,1,2,2,1,2
2024,3,110901,2,9,12,2,1,2,2,2,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,5,1,1,2,1,2,2,4,2,2,2,3,2,3,3,1,2
2024,2,108808,1,9,10,2,1,2,2,1,1,1,2,1,1,2,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,1,1,1,1,2,2,5,5,3,3,1,1,3,4,2,2,2,3,2,2,3,2,1
2024,2,116685,2,11,14,1,1,2,2,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,6,4,1,1,1,1,1,4,3,1,2,2,1,1,1,2,1
2024,3,113670,2,13,13,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,3,3,5,1,2,2,2,2,2,4,2,2,3,1,1,2,2,1,2
2024,3,107055,2,12,14,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2,2,5,2,2,2,2,2,4,2,1,1,2,2,1,1,1,1
2024,1,107246,2,12,14,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,5,4,2,2,3,2,2,4,2,2,1,2,1,2,1,1,1
2024,2,108634,1,9,14,1,1,2,2,1,2,2,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,4,4,2,2,1,1,3,2,1,1,1,2,2,2,2,1,1
2024,3,105107,2,12,10,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,2,1,1,2,1,2,1,2,2,1,1,1,1,1,2,2,4,4,2,3,1,1,2,4,2,3,2,3,1,2,4,1,2
2024,3,117451,1,9,11,2,1,2,2,1,1,2,2,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,3,4,2,3,2,2,1,4,3,2,2,2,2,1,2,1,1
2024,3,110917,2,10,15,1,1,2,1,1,1,1,1,1,2,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,6,3,3,2,1,1,3,4,1,3,1,1,1,1,3,1,2
2024,3,114026,2,11,13,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,6,2,2,3,3,1,2,4,3,2,2,3,2,2,3,1,2
2024,3,116400,2,12,12,1,2,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,2,1,5,4,2,2,2,2,3,2,2,2,2,1,1,2,1,2,2
2024,3,116016,1,10,11,2,1,1,1,1,1,1,2,2,2,1,1,1,1,2,1,1,2,1,1,1,1,1,1,2,1,2,1,2,1,2,2,2,5,5,1,3,2,2,2,4,3,3,3,4,2,2,2,2,1
2024,1,106198,1,10,13,2,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1,1,1,3,1,6,2,2,2,2,2,1,4,2,1,1,3,2,2,3,1,2
2024,1,114157,1,12,11,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,2,2,1,1,2,2,1,1,1,2,1,2,3,6,2,4,3,1,2,2,4,3,2,2,3,2,3,4,2,1
2024,1,105441,2,12,12,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,2,1,1,1,2,1,1,1,3,5,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1
2024,1,112894,1,10,13,1,1,1,2,1,1,2,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,3,4,1,2,1,1,2,4,1,1,1,1,1,1,2,1,1
2024,2,111159,2,11,13,1,2,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,2,2,5,4,1,2,1,2,3,4,2,2,2,3,1,2,2,1,1
2024,1,108003,2,13,12,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,2,1,4,3,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1
2024,4,100197,2,9,11,2,1,2,1,1,1,2,2,1,1,2,1,1,1,2,1,1,1,1,2,1,1,1,2,2,1,1,1,1,2,1,3,1,4,2,3,3,3,3,2,3,1,2,1,4,1,2,4,1,3
2024,1,107141,1,11,13,1,1,1,1,1,1,2,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,2,1,1,1,1,1,3,2,1,1,1,1,1,2,1,1,1
2024,3,108581,2,10,13,2,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,2,2,2,1,4,3,2,2,2,2,3,4,3,3,3,3,2,2,3,2,3
2024,2,115151,2,9,14,1,2,2,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,2,1,3,2,2,2,1,2,2,4,2,3,2,2,1,3,1,2,2
2024,3,101342,1,11,15,2,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,6,3,3,3,2,2,3,4,2,2,2,4,2,3,3,2,2
2024,3,110904,2,10,13,1,1,1,2,1,1,2,2,1,2,1,1,1,1,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,4,3,1,2,1,1,2,3,2,2,1,2,1,1,2,1,1
2024,2,101527,1,9,10,2,1,1,1,1,1,2,2,2,1,1,1,2,1,1,1,1,2,1,1,1,1,1,2,2,2,1,1,2,2,1,2,2,6,1,3,2,2,2,1,4,3,3,4,3,2,2,3,2,1
2024,1,116041,2,10,12,2,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,1,1,2,1,2,2,6,1,2,2,1,3,2,4,3,2,3,4,1,2,1,1,1
2024,3,101422,1,11,12,1,2,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,2,1,2,1,1,2,1,1,1,1,2,1,2,1,5,2,2,1,2,1,3,4,3,1,1,3,2,3,2,1,1
2024,3,117972,2,9,12,1,1,2,1,1,1,2,2,2,1,2,1,1,1,2,1,1,1,1,2,1,2,1,1,1,1,1,1,2,1,1,2,2,3,4,2,3,3,2,3,1,2,2,2,2,2,2,1,1,1
2024,1,103173,1,10,13,1,1,2,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,1,1,1,1,6,4,2,2,1,2,1,4,2,2,3,2,2,2,2,2,2
2024,3,109578,2,9,11,1,1,2,2,1,2,2,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,2,2,1,1,1,2,1,1,1,4,4,1,2,2,2,2,4,2,2,2,3,1,2,2,1,1
